,Property Link,Date,Review Rating,Review Tagline,Comments
207,https://www.homeaway.com/vacation-rental/p1080040vb#reviews,"Jun 1, 2018",5/5,Great house!,"We had an amazing memorial weekend here. The house is beautiful. Great location and great layout. The view of the lake from the pool area is gorgeous. We took the jet ski out one day which was a lot of fun. The house was very well setup. The only thing I would suggest is to add some mixing bowls and measuring cups to the kitchen and more plastic glasses to use by the pool. Otherwise the house was pretty much perfect.

"
208,https://www.homeaway.com/vacation-rental/p1080040vb#reviews,"May 24, 2018",5/5,Great vacation property,"The house was just what we were looking for - a nice place on the water where we could have a family reunion where everyone could have fun. The house is a nice size, and amenities were great.

"
209,https://www.homeaway.com/vacation-rental/p1080040vb#reviews,"Aug 31, 2017",5/5,Lake life at it's best!,"Best location on the lake! We had an awesome weekend at the home! Comfortable beds, great kitchen, pool, hot tub, lake, what else could you need! Shawn was an excellent host, taking the time to walk us through all the amenities and even welcoming us with a cold drink.

"
210,https://www.homeaway.com/vacation-rental/p1080040vb#reviews,"Jul 25, 2017",5/5,Amazing...AMAZING....AMAZING!!!!!!!!!!!,"STOP LOOKING.....seriously, stop looking because this is the house you want to rent!!! This home is absolutely beautiful and it has a beyond amazing view of the lake!

 Anything you could possibly need for a getaway is here. Bar and pool/ping pong table? Check...Pool and hot tub? Check! Outside lounging, grill, and dining table? Check!! Jet ski, boat, and paddle boards? Yes, yes, and yes!!!

When we arrived we were shown around and was even welcomed with a bottle of wine. Now that's great hospitality! We are always rushing and we forgot a few toiletries. Not to worry, they had everything we forgot. They even had robes for the guests in every restroom. I have nothing but good things to say about this property. We can't wait to go back!!! Thank you!!!

"
211,https://www.homeaway.com/vacation-rental/p1080040vb#reviews,"Jul 20, 2017",5/5,Amazing Place would come back here for sure.,"So i booked this place for my wife and I and some family, we have a annual trip to Austin but this time was our favorite by far thanks the amazing lake house. The house is on a breathtaking location on Lake Travis. the owner Shawn was really great with letting me know everything I need to know about the house and everything around there and plus he has family there that gave its a great tour of the place when we showed up the service was just as good as a 5 star hotel if not better. They really went out of there way to make sure my family and I would have a great time which we did. I could go on and on about this amazing house but i think you should rent it for yourself and really find out words can not describe how Magnificent this place really is.

Thank you to Shawn and his family for such a great time. Hope to rent this place again in the near future.

"
212,https://www.homeaway.com/vacation-rental/p1081046vb#reviews,"May 29, 2018",5/5,"Super nice location, room and amenities. I would stay here again.","Newer trendy building, nice decor, easy check in. 1 parking space is included. Nice pool. Just across the bridge south from downtown. Not huge, but nice and convenient.

"
213,https://www.homeaway.com/vacation-rental/p1081046vb#reviews,"May 18, 2018",5/5,Decent size studio in nice building,"Nicely decorated, clean, studio apartment in a nice building. Walking distance to South Congress restaurants, nightlife. Can also walk across the bridge and be in the middle of downtown Austin. Was a perfect place for a business trip to Austin, but would serve as a great weekend get away spot as well. Building itself has a pool, gym, self serve coffee bar in the lobby, and even a bar on the top floor overlooking downtown Austin. Great spot!

"
214,https://www.homeaway.com/vacation-rental/p1081046vb#reviews,"Feb 25, 2018",5/5,Comfortable apartment with a beautiful view,"Very comfortable apartment with a kitchen and office space and with free parking. I recommend it highly.

"
215,https://www.homeaway.com/vacation-rental/p1081046vb#reviews,"Feb 10, 2018",5/5,Great location. Owner was very communicative throughout.,"Property was in a great location. The owner was very understanding when I had to switch from a studio unit to A unit with a separate bedroom and living area.

"
216,https://www.homeaway.com/vacation-rental/p1081046vb#reviews,"Jan 29, 2018",4/5,"Very Nice Condo, but Needs Attention","Firstly, the condo is beautiful and in a great location. I use alot of short term rentals, and have a good reference for the following comments. I was disappointed by the number of maintenance problems with this unit. Here is a list....

1. Refrigerator door handle broken

2. No water supply for ice maker

3. Microwave lights above range out

4. Track lights in kitchen out

5. Bathroom has NO towel racks

6. Bathroom sink stopped up

7. Shower light out

8. Sonos system not working

9. Most of all, the bed foundation fell apart both nights we stayed. The cardboard, broom handle, and magazines stuffed in the slats indicate this has existed for some time. Both nights I had to spend 30 minutes reassembling the foundation just so we could go back to bed. I requested a response from the owner on these issues before I posted this review, but never heard back. As I said it is a beautiful condo, very safe, parking included, and in a great location. I would stay again if these items are corrected.

"
217,https://www.homeaway.com/vacation-rental/p1081046vb#reviews,"Jan 26, 2018",5/5,Wonderful Stay!,"As always, The LuxHaus goes above and beyond to exceed our expectations when we book with them at The Catherine in Austin, TX. No detail is left out, and the location is supreme! THANK YOU!

"
218,https://www.homeaway.com/vacation-rental/p1081046vb#reviews,"Oct 16, 2017",5/5,Perfect!,"Great location to enjoy the city.

"
219,https://www.homeaway.com/vacation-rental/p1081046vb#reviews,"Jul 17, 2017",5/5,Perfect location with a nice view,"Pros: The location was nice and prefect for two people. Very clean and nice decor. Balcony with chairs. Coffee for two days and self serve coffee in the main lobby at no cost . Laundry and dishwashing detergent available. Cons: ice machine didn't work and shower curtain smelled like wet towel.

I would definitely recommend this place and stay again.

"
