,Property Link,Date,Review Rating,Review Tagline,Comments
415,https://www.homeaway.com/vacation-rental/p224665vb#reviews,"Nov 28, 2010",5/5,Wonderful house!,"Wow! What a wonderful house! Our family enjoyed spending Thanksgiving here. There was plenty of room for everyone. The house is comfortable, clean, and charming. The location is great...close to campus and many good restaurants if you don't want to use the fantastic kitchen. For those who do cook, the kitchen is well stocked with cooking utensils and pots/pans. We will stay here again if it is available during our travels to Austin. Thanks for opening your home!

"
416,https://www.homeaway.com/vacation-rental/p224665vb#reviews,"Nov 24, 2010",5/5,Family of Four,"This was a great house and experience. The furniture was very nice and all of arts and crafts/ modern design to match the exterior arts and crafts feel of the house. The owners were very easy to work with and gave the deposit back in a swift fashion. Location is perfect for athletic events or campus activities. We would definitely stay here again. Only downfall was the furniture was shorter and it was harder for my 69 yr old father to pick himself off the couch. But, I highly recommend it to anyone.

"
417,https://www.homeaway.com/vacation-rental/p224665vb#reviews,"Apr 26, 2010",5/5,Great Place!,"My friends and I booked this home for a weekend in Austin. I have used VRBO several times and was pleased each time; however,this home exceeded expectations in every way, and has been the est experience yet. You are in close proximity to most anything you might want to do in Austin. Our only drawback was that we had activities planned the whole trip, and spent minimal time at the home. Fantastic garden patio areas, and just a spectacular house all around. I highly recommend reserving this location if you are visiting the Austin area. There will be no disappointments.

"
418,https://www.homeaway.com/vacation-rental/p224665vb#reviews,"Apr 15, 2010",5/5,Way beyond expectations!,"Arrived on Easter Sunday and the owners were out raking the yard. They got us squared away, showed us where everything was and directed us to some local highlights. Very close to UT campus, two coffee shops a short walk in the morning and just a great central location. The house has incredible polished hardwood floors and has a historic feel to it, yet with modern bathrooms and kitchen.

While we have always had good experiences with VRBO houses; this was the best yet.

Thanks...Herb & Vivian

"
419,https://www.homeaway.com/vacation-rental/p224665vb#reviews,"Mar 30, 2010",5/5,Great place! Thanks for l...,"Great place! Thanks for letting such a COOL house be available. We have nothing but the best memories of our comfy, quiet, house that was so wonderfully decorated, Craftsman/Modern. Loved the Georgia O'Keeffe book.

"
420,https://www.homeaway.com/vacation-rental/p224665vb#reviews,"Mar 15, 2010",5/5,We were thrilled to find ...,"We were thrilled to find a house in a neighborhood where we used to live, and we felt right at home. The house was perfect for two families to share, and although beautifully decorated was also a comfortable home for young children. A great retreat while being close to the action!

"
421,https://www.homeaway.com/vacation-rental/p224665vb#reviews,"May 18, 2009",5/5,This was a wonderful plac...,"This was a wonderful place to stay! It was peaceful, in

a great location, and very charming. I loved the

backyard!

"
422,https://www.homeaway.com/vacation-rental/p224665vb#reviews,"May 17, 2009",5/5,"This home is beautiful, c...","This home is beautiful, comfortable and met all our expectations and beyond. We stayed in April, 09 for a week for my son's wedding. The very nice kitchen had everything I needed to prepare my family's favorite dishes. There are more than ample linens. The location is great and we had fun entertaining our family and friends in the lovely yard.

"
423,https://www.homeaway.com/vacation-rental/p224665vb#reviews,"Apr 20, 2009",5/5,"I, along with several fri...","I, along with several friends, stayed here in March and it was absolutely perfect. The yard is great for morning coffee and evening wine, and the rest of the house is just as lovely. Its a nice quiet location and an easy walk to the campus or downtown. The house was definitely a highlight of the trip.

"
424,https://www.homeaway.com/vacation-rental/p224665vb#reviews,"Apr 13, 2009",5/5,We recently stayed at thi...,"We recently stayed at this property. Holy smokes, it is FANTASTIC! Very well appointed. Very relaxing. Absolutely beautiful inside and out. The location is great, near UT campus. Neighborhood was safe. Lots of parking. Lots of room.

And as far as our 4 year old boy was concerned, the tubs of Legos in the upstairs Florida room were a dream come true. (I don't think the Legos are listed on the amenities list, so no guarantees...)

Great place. Worth the money. Enjoy yourselves.

"
425,https://www.homeaway.com/vacation-rental/p234711vb#reviews,"Nov 7, 2017",4/5,"Clean, convenient, comfortable","Nice apartment pretty convenient to Austin sights. I was not happy with the TV set up. I couldn't watch local channels or NFL games.

"
426,https://www.homeaway.com/vacation-rental/p234711vb#reviews,"Jun 15, 2017",5/5,Cozy and Clean!,"This little studio was perfect for just the two of us. It was located on a lovely property and felt very private and safe. Everything inside was clean and tastefully done, and the kitchen and bathroom were well-equipped with everything we needed for a long weekend and more. Todd helped us plan out a morning run route after greeting us, and we were given plenty of privacy while knowing he and his family were right there if we needed any help or suggestions. We were able to walk to restaurants in nearby neighborhood and also take a longer walk to head downtown. Lyft was reintroduced to Austin while we were there, so that helped on rainy days and at night, when we wanted to feel safer. I highly recommend this place for any couple or solo traveler looking for a place to stay in Austin!

"
